TimeV_S	AmplitudeV_S	TimeV_C	AmplitudeV_C	TimeV_R	AmplitudeV_R									
0.000274	-0.0740535	0.000274	0.0496301	0.000274	0.0151661			0.000274	0.0496301	1.36E-02
0.000276	-0.0946674	0.000276	0.0753975	0.000276	0.0141999			0.000276	0.0753975	1.36E-02
0.000278	-0.122367	0.000278	0.0963335	0.000278	0.0132336			0.000278	0.0963335	1.36E-02
0.00028	-0.13815	0.00028	0.11276	0.00028	0.0116231			0.00028	0.11276	1.36E-02
0.000282	-0.143626	0.000282	0.123067	0.000282	0.00904638			0.000282	0.123067	1.36E-02
0.000284	-0.146202	0.000284	0.128865	0.000284	0.00743591			0.000284	0.128865	1.36E-02
0.000286	-0.148457	0.000286	0.128543	0.000286	0.00453708			0.000286	0.128543	1.36E-02
0.000288	-0.13976	0.000288	0.123067	0.000288	0.00163824			0.000288	0.123067	1.36E-02
0.00029	-0.119791	0.00029	0.113404	0.00029	-0.000938497			0.00029	0.113404	1.36E-02
0.000292	-0.104652	0.000292	0.0998765	0.000292	-0.00383733			0.000292	0.0998765	1.36E-02
0.000294	-0.0866151	0.000294	0.0818393	0.000294	-0.00641407			0.000294	0.0818393	1.36E-02
0.000296	-0.0608477	0.000296	0.0621917	0.000296	-0.00834663			0.000296	0.0621917	1.36E-02
0.000298	-0.0360466	0.000298	0.0412556	0.000298	-0.0106013			0.000298	0.0412556	1.36E-02
0.0003	-0.0128559	0.0003	0.0187092	0.0003	-0.0118896			0.0003	0.0187092	1.36E-02
0.000302	0.0100127	0.000302	-0.00448152	0.000302	-0.0112455			0.000302	-0.00448152	1.36E-02
0.000304	0.0380347	0.000304	-0.0247734	0.000304	-0.0125338			0.000304	-0.0247734	1.36E-02
0.000306	0.0592928	0.000306	-0.0440989	0.000306	-0.0125338			0.000306	-0.0440989	1.36E-02
0.000308	0.0695998	0.000308	-0.0611698	0.000308	-0.0112455			0.000308	-0.0611698	1.36E-02
0.00031	0.0882812	0.00031	-0.0743756	0.00031	-0.00995709			0.00031	-0.0743756	1.36E-02
0.000312	0.100521	0.000312	-0.0837163	0.000312	-0.00899081			0.000312	-0.0837163	1.36E-02
0.000314	0.102775	0.000314	-0.0908023	0.000314	-0.00705826			0.000314	-0.0908023	1.36E-02
0.000316	0.0998765	0.000316	-0.0933791	0.000316	-0.00544779			0.000316	-0.0933791	1.36E-02
0.000318	0.100843	0.000318	-0.0920907	0.000318	-0.00351524			0.000318	-0.0920907	1.36E-02
0.00032	0.0950451	0.00032	-0.0872593	0.00032	-0.00287105			0.00032	-0.0872593	1.36E-02
0.000322	0.0792626	0.000322	-0.0795291	0.000322	2.78E-05			0.000322	-0.0795291	1.36E-02
0.000324	0.0657347	0.000324	-0.0692221	0.000324	0.00196034			0.000324	-0.0692221	1.36E-02
0.000326	0.0551056	0.000326	-0.0566605	0.000326	0.0035708			0.000326	-0.0566605	1.36E-02
0.000328	0.0383568	0.000328	-0.0421664	0.000328	0.00453708			0.000328	-0.0421664	1.36E-02
0.00033	0.0154882	0.00033	-0.0273501	0.00033	0.00582545			0.00033	-0.0273501	1.36E-02
0.000332	0.000349874	0.000332	-0.0106013	0.000332	0.00679173			0.000332	-0.0106013	1.36E-02
0.000334	-0.0125338	0.000334	0.00389289	0.000334	0.00646963			0.000334	0.00389289	1.36E-02
0.000336	-0.0325036	0.000336	0.0183871	0.000336	0.00646963			0.000336	0.0183871	1.36E-02
0.000338	-0.0447431	0.000338	0.0315929	0.000338	0.00679173			0.000338	0.0315929	1.36E-02
0.00034	-0.0534396	0.00034	0.0415777	0.00034	0.00582545			0.00034	0.0415777	1.36E-02
0.000342	-0.0624582	0.000342	0.0505963	0.000342	0.00518126			0.000342	0.0505963	1.36E-02
0.000344	-0.0695442	0.000344	0.0560719	0.000344	0.0035708			0.000344	0.0560719	1.36E-02
0.000346	-0.0746977	0.000346	0.0592928	0.000346	0.00324871			0.000346	0.0592928	1.36E-02
0.000348	-0.0682559	0.000348	0.0609033	0.000348	0.00196034			0.000348	0.0609033	1.36E-02
0.00035	-0.0672896	0.00035	0.0583266	0.00035	0.000349874			0.00035	0.0583266	1.36E-02
0.000352	-0.061814	0.000352	0.0544614	0.000352	-0.000938497			0.000352	0.0544614	1.36E-02
